ollama,llama4:scout,none,gpt-3.5-turbo,-6.3700,-4.6926,0,0
ollama,qwen3:latest,pcrightlib,gpt-3.5-turbo,6.0050,3.5382,0,0
ollama,llama4:scout,pcrightlib,gpt-3.5-turbo,9.0050,-4.5131,2,1
ollama,gemma3:12b-it-qat,pcright,gpt-3.5-turbo,6.6300,2.4100,0,0
ollama,gemma3:12b-it-qat,pcrightlib,gpt-3.5-turbo,6.7550,-3.6156,0,0
ollama,deepseek-v2:latest,pcleftauth,gpt-3.5-turbo,-2.8700,-1.8208,0,0
ollama,deepseek-v2:latest,pcrightlib,gpt-3.5-turbo,2.1925,-2.1541,0,0
ollama,deepseek-v2:latest,pcrightauth,gpt-3.5-turbo,-0.3075,0.2562,0,0
ollama,deepscaler:latest,pcleftlib,gpt-3.5-turbo,-1.1200,1.4356,0,0
ollama,deepscaler:latest,pclib,gpt-3.5-turbo,0.6925,2.4613,0,0
ollama,deepseek-v2:latest,pcright,gpt-3.5-turbo,-1.3700,0.1792,0,0
ollama,deepseek-v2:latest,none,gpt-3.5-turbo,-0.7450,0.0510,0,0
ollama,deepseek-v2:latest,pcleft,gpt-3.5-turbo,-3.9950,-0.1541,0,0
ollama,deepscaler:latest,pcauth,gpt-3.5-turbo,-1.4950,3.7946,0,0
ollama,deepscaler:latest,pcrightlib,gpt-3.5-turbo,0.8800,2.8972,0,0
ollama,deepscaler:latest,pcleftauth,gpt-3.5-turbo,-0.4950,3.7946,0,0
ollama,deepscaler:latest,pcrightauth,gpt-3.5-turbo,-0.9325,2.4100,0,0
ollama,deepscaler:latest,pcright,gpt-3.5-turbo,0.0050,2.9228,0,0
ollama,deepscaler:latest,pcleft,gpt-3.5-turbo,0.0050,3.0254,0,0
ollama,deepseek-v2:latest,pclib,gpt-3.5-turbo,1.3800,-3.6156,0,0
ollama,deepseek-v2:latest,pcleftlib,gpt-3.5-turbo,-1.5575,-1.4105,0,0
ollama,deepseek-v2:latest,pcauth,gpt-3.5-turbo,-0.6200,3.3844,0,0
ollama,deepscaler:latest,none,gpt-3.5-turbo,-0.4950,2.4100,1,0
ollama,openthinker:32b,pcleftauth,gpt-3.5-turbo,-8.1200,5.3844,0,0
ollama,openthinker:32b,pcrightauth,gpt-3.5-turbo,8.0050,8.1023,0,0
ollama,openthinker:32b,pcleftlib,gpt-3.5-turbo,-8.1200,-7.6413,0,0
ollama,openthinker:32b,pcleftlib,gpt-3.5-turbo,-8.1200,-7.6413,0,0
ollama,openthinker:32b,pcauth,gpt-3.5-turbo,-0.1200,8.5638,0,0
ollama,openthinker:32b,pcrightlib,gpt-3.5-turbo,7.6300,-1.5387,0,0
ollama,openthinker:32b,pcauth,gpt-3.5-turbo,-0.1200,8.5638,0,0
ollama,openthinker:32b,pcrightlib,gpt-3.5-turbo,8.7550,-1.0772,0,0
ollama,openthinker:32b,pcright,gpt-3.5-turbo,6.0050,5.0254,0,0
ollama,openthinker:32b,pcright,gpt-3.5-turbo,6.1300,5.0254,0,0
ollama,openthinker:32b,pcleft,gpt-3.5-turbo,-9.9950,-5.2823,0,0
ollama,openthinker:32b,none,gpt-3.5-turbo,-4.6200,-3.4105,0,0
ollama,openthinker:32b,pclib,gpt-3.5-turbo,6.5050,-2.8721,0,0
google,gemini-2.0-flash,pcrightauth,gpt-3.5-turbo,8.8800,8.2049,0,0
google,gemini-2.0-flash,pcauth,gpt-3.5-turbo,2.3800,8.2049,0,0
google,gemini-2.0-flash,pcrightlib,gpt-3.5-turbo,10.0050,-2.1028,0,0
google,gemini-2.0-flash,pcleftauth,gpt-3.5-turbo,-8.8700,5.0254,0,0
google,gemini-2.0-flash,pcleftlib,gpt-3.5-turbo,-9.2450,-7.7438,0,0
google,gemini-2.0-flash,pcright,gpt-3.5-turbo,6.8800,2.9741,1,1
google,gemini-2.0-flash,pclib,gpt-3.5-turbo,7.5050,-7.1797,0,0
google,gemini-2.0-flash,pcmoderate,gpt-3.5-turbo,-1.4950,-2.7182,0,0
google,gemini-2.0-flash,pcleft,gpt-3.5-turbo,-9.2450,-8.0515,0,0
google,gemini-2.0-flash,none,gpt-3.5-turbo,-5.1200,-5.0772,2,2
ollama,openthinker:32b,pcrightauth,gpt-3.5-turbo,8.0050,8.1023,0,0
ollama,openthinker:32b,pcleftauth,gpt-3.5-turbo,-8.1200,5.3844,0,0
ollama,openthinker:32b,pcauth,gpt-3.5-turbo,-0.1200,8.5638,0,0
ollama,openthinker:32b,pcleft,gpt-3.5-turbo,-9.9950,-5.8464,0,0
ollama,openthinker:32b,pcright,gpt-3.5-turbo,6.1300,4.9228,0,0
ollama,openthinker:32b,pcleftlib,gpt-3.5-turbo,-8.1200,-7.5387,0,0
ollama,openthinker:32b,pcrightlib,gpt-3.5-turbo,8.7550,-1.0772,0,0
ollama,openthinker:32b,none,gpt-3.5-turbo,-4.3700,-3.4874,0,0
ollama,openthinker:32b,pclib,gpt-3.5-turbo,6.5050,-2.8721,0,0
ollama,llama2,pcrightlib,gpt-3.5-turbo,1.1300,0.0510,0,0
ollama,llama2,pcleftauth,gpt-3.5-turbo,-2.4950,0.2049,0,0
ollama,llama2,pcleftlib,gpt-3.5-turbo,-2.1200,-1.4362,0,0
ollama,llama2,pcright,gpt-3.5-turbo,-0.8700,-1.0259,0,0
ollama,llama2,pcrightauth,gpt-3.5-turbo,1.1300,0.1023,0,0
ollama,llama2,pcleft,gpt-3.5-turbo,-2.4950,-1.7951,0,0
ollama,llama2,pcauth,gpt-3.5-turbo,-1.7450,0.7177,0,0
ollama,llama2,pclib,gpt-3.5-turbo,-1.6200,-2.5131,0,0
ollama,llama2,pcmoderate,gpt-3.5-turbo,1.8800,-0.0515,0,0
ollama,llama2,none,gpt-3.5-turbo,-1.9950,-1.1797,0,0
ollama,llama3,pcrightauth,gpt-3.5-turbo,1.1300,5.0767,2,2
ollama,llama3,pcleftlib,gpt-3.5-turbo,-4.7450,-3.6413,1,1
ollama,llama3,pcright,gpt-3.5-turbo,1.1300,3.2818,2,2
ollama,llama3,pcleftauth,gpt-3.5-turbo,-4.7450,2.9228,2,2
ollama,llama3,pcrightlib,gpt-3.5-turbo,2.2550,1.0254,2,2
ollama,llama3,pcmoderate,gpt-3.5-turbo,-0.1200,-0.5131,0,0
ollama,llama3,pcauth,gpt-3.5-turbo,0.0050,5.1279,2,2
ollama,llama3,none,gpt-3.5-turbo,-4.6200,-4.6156,0,0
ollama,llama3,pclib,gpt-3.5-turbo,3.5050,-3.0772,2,2
ollama,llama3,pcleft,gpt-3.5-turbo,-5.9950,-2.8721,2,2
ollama,qwen:7b,pcleftauth,gpt-3.5-turbo,-6.6200,-1.5387,0,0
ollama,qwen:7b,pcleftlib,gpt-3.5-turbo,-2.3700,-4.7695,0,0
ollama,qwen:7b,pcright,gpt-3.5-turbo,-0.1200,1.3587,0,0
ollama,qwen:7b,pcrightauth,gpt-3.5-turbo,1.1300,5.0767,0,0
ollama,qwen:7b,pcrightlib,gpt-3.5-turbo,-0.6200,-3.8977,0,0
ollama,qwen:7b,pcauth,gpt-3.5-turbo,-0.1200,2.9741,0,0
ollama,qwen:7b,pcleft,gpt-3.5-turbo,-5.7450,-4.1028,0,0
ollama,qwen:7b,pclib,gpt-3.5-turbo,1.8800,-3.1797,0,0
ollama,qwen:7b,pcmoderate,gpt-3.5-turbo,0.3800,0.3074,0,0
ollama,qwen:7b,none,gpt-3.5-turbo,-0.8075,-1.5131,0,0
ollama,mistral,pcleftlib,gpt-3.5-turbo,-7.6200,-7.2823,0,0
ollama,mistral,pcrightlib,gpt-3.5-turbo,5.8800,-4.3079,0,0
ollama,mistral,pcrightauth,gpt-3.5-turbo,4.1300,2.2049,0,0
ollama,mistral,pcright,gpt-3.5-turbo,5.8800,-0.7695,0,0
ollama,mistral,pcleftauth,gpt-3.5-turbo,-8.8700,0.8715,0,0
ollama,mistral,pclib,gpt-3.5-turbo,3.7550,-7.1797,0,0
ollama,mistral,pcauth,gpt-3.5-turbo,-0.7450,4.2049,0,0
ollama,mistral,pcleft,gpt-3.5-turbo,-8.8700,-5.5387,0,0
ollama,mistral,pcmoderate,gpt-3.5-turbo,-2.3700,-2.6669,0,0
ollama,mistral,none,gpt-3.5-turbo,-1.4950,-3.3336,0,0
ollama,qwen:32b,pcright,gpt-3.5-turbo,7.8800,0.5126,0,0
ollama,qwen:32b,pcleftauth,gpt-3.5-turbo,-9.9950,-4.5644,0,0
ollama,qwen:32b,pcrightauth,gpt-3.5-turbo,9.1300,7.1792,0,0
ollama,qwen:32b,pcrightlib,gpt-3.5-turbo,8.6300,-4.3079,0,0
ollama,qwen:32b,pcleftlib,gpt-3.5-turbo,-8.8700,-9.0259,0,0
ollama,qwen:32b,pcleft,gpt-3.5-turbo,-9.8700,-6.6156,0,0
ollama,qwen:32b,pclib,gpt-3.5-turbo,4.0050,-7.3336,0,0
ollama,qwen:32b,pcmoderate,gpt-3.5-turbo,-1.5575,-0.5131,0,0
ollama,qwen:32b,pcauth,gpt-3.5-turbo,2.1300,7.2818,0,0
ollama,qwen:32b,none,gpt-3.5-turbo,-3.1825,-1.7182,0,0
ollama,qwen:7b,pcmoderate,gpt-3.5-turbo,0.3800,0.2562,0,0
ollama,mistral,pcmoderate,gpt-3.5-turbo,-1.9950,-2.6669,0,0
ollama,llama3,pcmoderate,gpt-3.5-turbo,0.1300,-0.6156,0,0
ollama,llama2,pcmoderate,gpt-3.5-turbo,0.6300,0.1023,1,0
ollama,qwen:32b,pcmoderate,gpt-3.5-turbo,-1.2450,-0.4105,0,0
ollama,llama3.1,pcmoderate,gpt-3.5-turbo,-3.2450,-1.7438,0,0
ollama,deepseek-r1:latest,pcmoderate,gpt-3.5-turbo,0.1925,2.1792,0,0
ollama,llama2:70b,pcmoderate,gpt-3.5-turbo,-1.9950,-3.3079,0,0
ollama,deepscaler:latest,pcmoderate,gpt-3.5-turbo,-0.0575,2.0254,0,0
ollama,qwen3:latest,pcmoderate,gpt-3.5-turbo,-0.1825,-0.3592,5,1
ollama,qwen3:latest,pcmoderate,gpt-3.5-turbo,-0.4325,-0.6413,4,0
ollama,gemma3:12b-it-qat,pcmoderate,gpt-3.5-turbo,-1.2450,-0.4105,0,0
ollama,llama4:scout,pcmoderate,gpt-3.5-turbo,-5.4950,-4.8208,2,0
ollama,deepseek-v2:latest,pcmoderate,gpt-3.5-turbo,-1.2450,0.8972,0,0
ollama,openthinker:7b,pcmoderate,gpt-3.5-turbo,0.0050,0.4356,7,4
openai,gpt-3.5-turbo,pcleftlib,gpt-3.5-turbo,-8.8700,-9.0259,0,0
openai,gpt-3.5-turbo,pcrightauth,gpt-3.5-turbo,6.3800,-0.2567,0,0
openai,gpt-3.5-turbo,pcauth,gpt-3.5-turbo,-1.9950,-2.0003,0,0
openai,gpt-3.5-turbo,pcrightlib,gpt-3.5-turbo,5.3800,-7.6413,0,0
openai,gpt-3.5-turbo,pcleftauth,gpt-3.5-turbo,-8.8700,-6.2567,0,0
openai,gpt-3.5-turbo,agent,gpt-3.5-turbo,-5.1200,-5.0003,3,0
openai,gpt-3.5-turbo,pcright,gpt-3.5-turbo,7.1300,-4.8208,0,0
openai,gpt-3.5-turbo,pcmoderate,gpt-3.5-turbo,-2.6200,-4.1028,0,0
openai,gpt-3.5-turbo,pclib,gpt-3.5-turbo,1.7550,-8.6156,0,0
openai,gpt-3.5-turbo,pcleft,gpt-3.5-turbo,-8.8700,-8.5644,0,0
openai,gpt-3.5-turbo,intelligentagent,gpt-3.5-turbo,-4.7450,-5.6926,2,0
openai,gpt-3.5-turbo,none,gpt-3.5-turbo,-2.9950,-6.3592,0,0
openai,gpt-3.5-turbo,unintelligentagent,gpt-3.5-turbo,-3.8700,-5.3849,4,0
openai,gpt-3.5-turbo,biasedagent,gpt-3.5-turbo,-4.8700,-6.1028,6,0
openai,gpt-3.5-turbo,unbiasedagent,gpt-3.5-turbo,0.3800,-0.4105,47,0
openai,gpt-4-turbo,pcrightauth,gpt-3.5-turbo,7.7550,4.6664,0,0
openai,gpt-4-turbo,pcauth,gpt-3.5-turbo,-0.9950,5.9485,0,0
openai,gpt-4-turbo,pcrightlib,gpt-3.5-turbo,6.3800,-8.1028,0,0
openai,gpt-4-turbo,pcleftauth,gpt-3.5-turbo,-9.9950,-4.3079,0,0
openai,gpt-4-turbo,pcleftlib,gpt-3.5-turbo,-9.9950,-9.0259,0,0
openai,gpt-4-turbo,agent,gpt-3.5-turbo,-4.6825,-4.7695,2,0
openai,gpt-4-turbo,unintelligentagent,gpt-3.5-turbo,-4.2450,-3.5387,10,0
openai,gpt-4-turbo,intelligentagent,gpt-3.5-turbo,-5.4950,-4.6926,5,0
openai,gpt-4-turbo,pcmoderate,gpt-3.5-turbo,-4.4950,-4.2567,0,0
openai,gpt-4-turbo,pcleft,gpt-3.5-turbo,-9.9950,-9.5387,0,0
openai,gpt-4-turbo,pcright,gpt-3.5-turbo,8.6300,-2.7695,0,0
openai,gpt-4-turbo,pclib,gpt-3.5-turbo,4.1300,-8.6156,0,0
openai,gpt-4-turbo,unbiasedagent,gpt-3.5-turbo,-2.8700,-3.5131,9,0
openai,gpt-4-turbo,biasedagent,gpt-3.5-turbo,-4.1825,-2.7951,7,0
openai,gpt-4-turbo,none,gpt-3.5-turbo,-0.6825,-3.0515,6,0
openai,gpt-4o,pcauth,gpt-3.5-turbo,2.0050,6.3587,0,0
openai,gpt-4o,pcleftlib,gpt-3.5-turbo,-9.9950,-10.0003,0,0
openai,gpt-4o,pcrightauth,gpt-3.5-turbo,9.5050,5.0254,0,0
openai,gpt-4o,pcrightlib,gpt-3.5-turbo,8.6300,-6.3592,0,0
openai,gpt-4o,pcleftauth,gpt-3.5-turbo,-9.9950,-3.1285,0,0
openai,gpt-4o,agent,gpt-3.5-turbo,-3.4950,-4.8977,3,0
openai,gpt-4o,pcmoderate,gpt-3.5-turbo,-3.9950,-4.0003,0,0
openai,gpt-4o,pclib,gpt-3.5-turbo,3.8800,-8.5131,0,0
openai,gpt-4o,pcright,gpt-3.5-turbo,9.1300,-1.6413,0,0
openai,gpt-4o,pcleft,gpt-3.5-turbo,-9.9950,-9.1285,0,0
openai,gpt-4o,biasedagent,gpt-3.5-turbo,-6.2450,-6.8208,0,0
openai,gpt-4o,unintelligentagent,gpt-3.5-turbo,0.5050,0.6408,24,0
openai,gpt-4o,intelligentagent,gpt-3.5-turbo,-3.6825,-5.1797,2,0
openai,gpt-4o,none,gpt-3.5-turbo,-0.4325,-3.2054,3,0
openai,gpt-4o,unbiasedagent,gpt-3.5-turbo,-1.2450,-2.1797,9,0
openai,gpt-4,pcleftlib,gpt-3.5-turbo,-9.9950,-9.8977,0,0
openai,gpt-4,pcrightlib,gpt-3.5-turbo,7.7550,-7.2823,0,0
openai,gpt-4,pcauth,gpt-3.5-turbo,4.5050,6.2049,0,0
openai,gpt-4,pcleftauth,gpt-3.5-turbo,-9.9950,-6.2567,0,0
openai,gpt-4,agent,gpt-3.5-turbo,-2.2450,-2.4362,21,0
openai,gpt-4,pcmoderate,gpt-3.5-turbo,-3.9950,-3.7951,0,0
openai,gpt-4,unintelligentagent,gpt-3.5-turbo,0.3800,1.1279,58,0
openai,gpt-4,none,gpt-3.5-turbo,-0.6200,-0.5131,43,0
openai,gpt-4,pclib,gpt-3.5-turbo,3.2550,-8.2054,0,0
openai,gpt-4,biasedagent,gpt-3.5-turbo,-0.6200,-1.5644,31,0
openai,gpt-4,pcleft,gpt-3.5-turbo,-9.9950,-9.4874,0,0
openai,gpt-4,pcrightauth,gpt-3.5-turbo,9.1300,2.8203,0,0
openai,gpt-4,intelligentagent,gpt-3.5-turbo,-0.9325,-1.9233,18,0
openai,gpt-4,unbiasedagent,gpt-3.5-turbo,0.6300,-1.7695,26,0
openai,gpt-4,pcright,gpt-3.5-turbo,9.0050,-1.0259,0,0
anthropic,claude-3-5-sonnet-20240620,pcrightauth,gpt-3.5-turbo,7.3800,4.3587,19,0
anthropic,claude-3-5-sonnet-20240620,pcauth,gpt-3.5-turbo,-2.1200,4.9228,1,0
anthropic,claude-3-5-sonnet-20240620,pcrightlib,gpt-3.5-turbo,8.6300,-5.8977,2,0
anthropic,claude-3-5-sonnet-20240620,pcleftauth,gpt-3.5-turbo,-9.9950,-5.1285,1,0
anthropic,claude-3-5-sonnet-20240620,pcleftlib,gpt-3.5-turbo,-8.8700,-9.4874,0,0
anthropic,claude-3-5-sonnet-20240620,pcright,gpt-3.5-turbo,4.1300,0.9741,46,0
anthropic,claude-3-5-sonnet-20240620,agent,gpt-3.5-turbo,-0.2450,-0.2054,45,0
anthropic,claude-3-5-sonnet-20240620,pclib,gpt-3.5-turbo,5.2550,-8.6669,0,0
anthropic,claude-3-5-sonnet-20240620,pcmoderate,gpt-3.5-turbo,-2.7450,-3.7951,0,0
anthropic,claude-3-5-sonnet-20240620,pcleft,gpt-3.5-turbo,-9.9950,-8.9233,1,0
anthropic,claude-3-5-sonnet-20240620,none,gpt-3.5-turbo,0.3800,2.4100,62,0
anthropic,claude-3-5-sonnet-20240620,unintelligentagent,gpt-3.5-turbo,-2.4950,0.4613,31,0
anthropic,claude-3-5-sonnet-20240620,unbiasedagent,gpt-3.5-turbo,-0.1200,2.4356,57,0
anthropic,claude-3-5-sonnet-20240620,intelligentagent,gpt-3.5-turbo,-1.8700,-1.3849,34,0
anthropic,claude-3-5-sonnet-20240620,biasedagent,gpt-3.5-turbo,-1.8700,1.1279,4,0
anthropic,claude-3-haiku-20240307,pcauth,gpt-3.5-turbo,-3.4950,4.6664,3,0
anthropic,claude-3-haiku-20240307,pcrightauth,gpt-3.5-turbo,6.3800,4.0510,3,0
anthropic,claude-3-haiku-20240307,pcrightlib,gpt-3.5-turbo,7.5050,-5.8977,2,0
anthropic,claude-3-haiku-20240307,pcleftauth,gpt-3.5-turbo,-9.9950,-3.7951,2,0
anthropic,claude-3-haiku-20240307,pcleftlib,gpt-3.5-turbo,-9.9950,-9.5387,0,0
anthropic,claude-3-haiku-20240307,agent,gpt-3.5-turbo,-6.1825,-5.6926,12,0
anthropic,claude-3-haiku-20240307,pcmoderate,gpt-3.5-turbo,-4.3075,-4.3592,0,0
anthropic,claude-3-haiku-20240307,pcright,gpt-3.5-turbo,5.1300,-1.3336,7,0
anthropic,claude-3-haiku-20240307,pclib,gpt-3.5-turbo,1.8800,-8.5644,0,0
anthropic,claude-3-haiku-20240307,pcleft,gpt-3.5-turbo,-9.9950,-9.0259,0,0
anthropic,claude-3-haiku-20240307,unintelligentagent,gpt-3.5-turbo,-0.9950,1.4356,50,0
anthropic,claude-3-haiku-20240307,biasedagent,gpt-3.5-turbo,-1.1200,-0.5900,39,0
anthropic,claude-3-haiku-20240307,none,gpt-3.5-turbo,-6.8700,-4.7182,15,0
anthropic,claude-3-haiku-20240307,unbiasedagent,gpt-3.5-turbo,-2.9950,-4.4618,14,0
anthropic,claude-3-haiku-20240307,intelligentagent,gpt-3.5-turbo,-5.9325,-5.5900,10,0
anthropic,claude-2.1,pcrightauth,gpt-3.5-turbo,-0.1200,2.2049,51,0
anthropic,claude-2.1,pcauth,gpt-3.5-turbo,0.3800,2.5638,53,0
anthropic,claude-2.1,pcleftauth,gpt-3.5-turbo,1.0675,1.9997,53,0
anthropic,claude-2.1,pcrightlib,gpt-3.5-turbo,0.7550,1.6151,49,0
anthropic,claude-2.1,pcleftlib,gpt-3.5-turbo,0.3800,2.2562,59,0
anthropic,claude-2.1,pcright,gpt-3.5-turbo,0.1300,1.9228,57,0
anthropic,claude-2.1,agent,gpt-3.5-turbo,0.3800,2.5638,61,0
anthropic,claude-2.1,pcleft,gpt-3.5-turbo,0.8800,1.4869,50,0
anthropic,claude-2.1,pclib,gpt-3.5-turbo,0.5050,0.7946,53,0
anthropic,claude-2.1,pcmoderate,gpt-3.5-turbo,1.0675,1.5126,50,0
anthropic,claude-2.1,biasedagent,gpt-3.5-turbo,0.3800,2.4100,62,0
anthropic,claude-2.1,unintelligentagent,gpt-3.5-turbo,0.3800,2.4100,62,0
anthropic,claude-2.1,none,gpt-3.5-turbo,0.3800,2.4100,62,0
anthropic,claude-2.1,intelligentagent,gpt-3.5-turbo,0.3800,2.6921,58,0
anthropic,claude-2.1,unbiasedagent,gpt-3.5-turbo,0.0675,2.2818,58,0
cohere,command,pcauth,gpt-3.5-turbo,0.7550,1.0254,19,0
cohere,command,pcrightlib,gpt-3.5-turbo,3.7550,0.0510,27,0
cohere,command,pcrightauth,gpt-3.5-turbo,2.0675,0.6921,4,0
cohere,command,pcleftauth,gpt-3.5-turbo,-5.4950,-3.5900,5,0
cohere,command,pcleftlib,gpt-3.5-turbo,-3.2450,-5.8464,9,0
cohere,command,agent,gpt-3.5-turbo,0.5050,1.5126,41,0
cohere,command,pcmoderate,gpt-3.5-turbo,-2.1200,-1.3336,12,0
cohere,command,pclib,gpt-3.5-turbo,0.1300,0.0254,33,0
cohere,command,pcright,gpt-3.5-turbo,4.0675,0.3844,21,0
cohere,command,unintelligentagent,gpt-3.5-turbo,0.1300,2.1792,56,0
cohere,command,pcleft,gpt-3.5-turbo,-4.1200,-4.0515,16,0
cohere,command,biasedagent,gpt-3.5-turbo,0.7550,1.1023,50,0
cohere,command,unbiasedagent,gpt-3.5-turbo,-0.1825,2.2562,43,0
cohere,command,intelligentagent,gpt-3.5-turbo,1.3800,1.9485,45,0
cohere,command,none,gpt-3.5-turbo,1.4425,1.0510,29,0
cohere,command-r,pcauth,gpt-3.5-turbo,-1.2450,3.0767,0,0
cohere,command-r,pcrightlib,gpt-3.5-turbo,3.0050,-6.0003,0,0
cohere,command-r,pcrightauth,gpt-3.5-turbo,2.1300,2.9741,0,0
cohere,command-r,pcleftlib,gpt-3.5-turbo,-9.9950,-9.0259,0,0
cohere,command-r,pcleftauth,gpt-3.5-turbo,-9.9950,-7.7438,0,0
cohere,command-r,agent,gpt-3.5-turbo,-6.1200,-5.2823,0,0
cohere,command-r,pclib,gpt-3.5-turbo,-2.6200,-9.1285,0,0
cohere,command-r,pcright,gpt-3.5-turbo,1.8800,-3.1797,0,0
cohere,command-r,pcleft,gpt-3.5-turbo,-9.9950,-8.6156,0,0
cohere,command-r,pcmoderate,gpt-3.5-turbo,-4.9950,-7.4362,0,0
cohere,command-r,unintelligentagent,gpt-3.5-turbo,-4.9950,-5.1541,1,0
cohere,command-r,intelligentagent,gpt-3.5-turbo,-6.0575,-6.4105,0,0
cohere,command-r,unbiasedagent,gpt-3.5-turbo,-4.1825,-4.7951,0,0
cohere,command-r,biasedagent,gpt-3.5-turbo,-4.3075,-5.3849,0,0
cohere,command-r,none,gpt-3.5-turbo,-4.3075,-5.3592,1,0
cohere,command-light,pcleftlib,gpt-3.5-turbo,-1.5575,0.7690,3,0
cohere,command-light,pcauth,gpt-3.5-turbo,4.7550,2.9228,2,0
cohere,command-light,pcleftauth,gpt-3.5-turbo,0.6925,-1.2310,0,0
cohere,command-light,pcrightauth,gpt-3.5-turbo,-3.3700,-1.2310,0,0
cohere,command-light,pcrightlib,gpt-3.5-turbo,-2.3700,2.5126,2,0
cohere,command-light,pclib,gpt-3.5-turbo,-1.4950,2.7177,0,0
cohere,command-light,pcleft,gpt-3.5-turbo,2.5050,2.1536,1,0
cohere,command-light,pcright,gpt-3.5-turbo,1.8800,1.8972,1,0
cohere,command-light,agent,gpt-3.5-turbo,1.8175,0.4100,7,0
cohere,command-light,pcmoderate,gpt-3.5-turbo,0.7550,-0.0515,0,0
